fid,message,to_user,created_date,comments_count,shares_count,likes_count,total_int,emoji,hash_tag,url,text cleaned,readability
567112096_10155637229427097,"Chúng ta có hẹn! 11h nha các TY!
15-17 Ngọc Khánh, Ba Đình, Hà Nội!",567112096,2018-10-20 17:00:00,9,0,75,84,[],[],[],chúng ta có hẹn nha các ty ngọc khánh ba đình hà nội,5.7115
567112096_10155635910382097,"CÓ HẸN CÙNG NHAU
11h00 ngày mai nhen!
Trung tâm Hội nghị tiệc cưới Sapphire, 15-17 Ngọc Khánh, Giảng Võ, Ba Đình!",567112096,2018-10-19 17:00:00,2,1,59,62,[],[],[],có hẹn cùng nhau ngày mai nhen trung tâm hội nghị tiệc cưới sapphire ngọc khánh giảng võ ba đình,7.390725
567112096_10155635437577097,Cả thế giới của Mẹ đây rồi!,567112096,2018-10-19 17:00:00,16,0,132,148,[],[],[],cả thế giới của mẹ đây rồi,0.2976
567112096_10155634116002097,Giờ G sắp đến...,567112096,2018-10-18 17:00:00,14,0,170,184,[],[],[],giờ g sắp đến,7.7824
567112096_10155634013567097,"Lần đầu tiên làm sự kiện mang tầm quốc tế, toàn quan khách VIP, lãnh đạo, cảm giác lo lắng kg hề nhẹ 🤩",567112096,2018-10-18 17:00:00,25,0,118,143,['🤩'],[],[],lần đầu tiên làm sự kiện mang tầm quốc tế toàn quan khách vip lãnh đạo cảm giác lo lắng kg hề nhẹ,6.40385
567112096_10155633508747097,"Đã có xôi xéo ngon nhất vịnh Bắc Bộ ❤️❤️❤️
Đã có 🐔 Stella dễ thương rồi, lại có thêm 🐣 Stella ngọt ngào, dễ thương quá nha Andy Nguyen! Nhất ông trùm! Bà chị được hưởng sái 😍",567112096,2018-10-18 17:00:00,12,0,66,78,"['❤', '❤', '❤', '🐔', '🐣', '😍']",[],[],đã có xôi xéo ngon nhất vịnh bắc bộ đã có stella dễ thương rồi lại có thêm stella ngọt ngào dễ thương quá nha andy nguyen nhất ông trùm bà chị được hưởng sái,9.335166666666668
567112096_10155632174727097,"Vì lý do khách quan, tiệc thôi nôi của Minh Khôi sẽ chuyển về trung tâm cho tiện mọi người đi lại, vẫn thời gian cũ.
Em kính báo cả nhà!
Kính mời gia đình, họ hàng cùng chung vui!
Mời các cô dì chú bác bạn của mẹ Thuý, ba Hoàng!
Và đặc biệt xin gửi lời mời tới các chị em của Happy Women Leader Network Global nhé Chủ tịch Thanh Hương Bùi, Quynh Pham
- Địa chỉ mới: Trung tâm Hội nghị tiệc cưới Saphire (Tầng 2), 15-17 Ngọc Khánh, Giảng Võ, Ba Đình, Hà Nội.
- Thời gian: 11h00 Chủ nhật ngày 21/10/2018.
Trân trọng!",567112096,2018-10-17 17:00:00,5,0,66,71,[],[],[],vì lý do khách quan tiệc thôi nôi của minh khôi sẽ chuyển về trung tâm cho tiện mọi người đi lại vẫn thời gian cũ em kính báo cả nhà kính mời gia đình họ hàng cùng chung vui mời các cô dì chú bác bạn của mẹ thúy ba hoàng và đặc biệt xin gửi lời mời tới các chị em của happy women leader network global nhé chủ tịch thanh hương bùi quynh pham địa chỉ mới trung tâm hội nghị tiệc cưới saphire tầng ngọc khánh giảng võ ba đình hà nội thời gian chủ nhật ngày trân trọng,10.592114634146341
567112096_10155631889207097,"Sau 27/10 này E xin nghỉ phép hết năm nha! Sáng giờ mới check in 4 điểm hội họp à, Hà Nội lạnh chứ E vã mồi hôi rồi 😜🤗",567112096,2018-10-17 17:00:00,7,0,66,73,"['😜', '🤗']",[],[],sau này e xin nghỉ phép hết năm nha sáng giờ mới check in điểm hội họp à hà nội lạnh chứ e vã mồi hôi rồi,9.582952173913045
567112096_10155631762967097,"Plan 2019 của Trường Sơn Media:
- Tháng 1/2019: Gala công bố kết quả The Face of Beauty
- Tháng 3/2019: Lễ vinh danh Bông Hồng Quyền Lực
- Tháng 4/2019: Hoa hậu Duyên dáng Hoàn vũ - Miss Charming Universe
- Tháng 6/2019: Cuộc thi Tài năng cho thiếu nhi trong khu vực Asia - SUPER KID TALENT, tổ chức tại Thái Lan (chiêu sinh, quay phóng sự, đào tạo từ Tháng 11/2018)
- Tháng 7 hoặc 8/2019: Hoa hậu Doanh nhân Toàn năng châu Á lần 2 tại Hồng Kông
- Tháng 10/2019: Hội nghị các hoạt động ngoại giao, quy tụ các cán bộ ngoại giao trong 50 năm qua & Lễ vinh danh Sen Vàng Đất Việt lần 2.
👍👍👍 Tất cả các chương trình của TSM đều có đầy đủ giấy phép Quốc tế & chính quyền sở tại nhen!
P/s: Cám ơn Ba Nguyendobach Bachbaolong luôn cùng con đi khắp nơi 🤗
#TruongSonMedia_Teamsieunhan",567112096,2018-10-17 17:00:00,22,0,156,178,"['👍', '👍', '👍', '🤗']",['TruongSonMedia_Teamsieunhan'],[],plan của trường sơn media tháng gala công bố kết quả the face of beauty tháng lễ vinh danh bông hồng quyền lực tháng hoa hậu duyên dáng hoàn vũ miss charming universe tháng cuộc thi tài năng cho thiếu nhi trong khu vực asia super kid talent tổ chức tại thái lan chiêu sinh quay phóng sự đào tạo từ tháng tháng hoặc hoa hậu doanh nhân toàn năng châu á lần tại hồng kông tháng hội nghị các hoạt động ngoại giao quy tụ các cán bộ ngoại giao trong năm qua lễ vinh danh sen vàng đất việt lần tất cả các chương trình của tsm đều có đầy đủ giấy phép quốc tế chính quyền sở tại nhen p s cám ơn ba nguyendobach bachbaolong luôn cùng con đi khắp nơi,13.008728571428572
567112096_10155630322052097,Đang set up 🤗🤗🤗,567112096,2018-10-16 17:00:00,22,1,52,75,"['🤗', '🤗', '🤗']",[],[],đang set up,14.311966666666665
567112096_10155626757837097,"Con cứ làm tim Mẹ tan chảy. Mới hơn tháng MK của Mẹ đã ngóc cổ rất cao; vậy mà Mẹ đếm từng ngày con kg chịu lật. 3 tháng 2 ngày, con bất ngờ lật ngay khi Ba vừa ra khỏi cửa đi công tác. Cái gì con cũng rất nhanh, có vẻ rất cứng cáp, nhưng Mẹ háo hức đến mấy thì cũng đúng 7 tháng MK của Mẹ mới bắt đầu bò. Chỉ mỗi vụ răng là con làm Mẹ “chóng mặt”, mới 7 tháng hơn con đã mọc 6 cái răng.
Mai thôi nôi con, tối nay con vịn Mẹ đứng dậy, thả tay tênh tênh, nhún nhảy, múa tay, rất tươi. Mẹ đã khóc Khôi biết kg 😭😭😭
#MK_364days",567112096,2018-10-14 17:00:00,12,1,104,117,"['😭', '😭', '😭']",['MK_364days'],[],con cứ làm tim mẹ tan chảy mới hơn tháng mk của mẹ đã ngóc cổ rất cao vậy mà mẹ đếm từng ngày con kg chịu lật tháng ngày con bất ngờ lật ngay khi ba vừa ra khỏi cửa đi công tác cái gì con cũng rất nhanh có vẻ rất cứng cáp nhưng mẹ háo hức đến mấy thì cũng đúng tháng mk của mẹ mới bắt đầu bò chỉ mỗi vụ răng là con làm mẹ chóng mặt mới tháng hơn con đã mọc cái răng mai thôi nôi con tối nay con vịn mẹ đứng dậy thả tay tênh tênh nhún nhảy múa tay rất tươi mẹ đã khóc khôi biết kg,11.072303846153845
567112096_10155626499217097,"Mai cúng thôi nôi cho MK! Mà sao Mẹ nôn nao, hồi hộp còn hơn ngày cưới của Mẹ nữa! Nước mắt cứ chực trào ra 😭",567112096,2018-10-14 17:00:00,22,0,149,171,['😭'],[],[],mai cúng thôi nôi cho mk mà sao mẹ nôn nao hồi hộp còn hơn ngày cưới của mẹ nữa nước mắt cứ chực trào ra,7.5986090909090915
567112096_10155626347652097,"Gia đình Minh Khôi kính mời các cô, dì, chú bác, ông bà ngoài Hà Nội, Thanh Hóa tới chung vui cùng gia đình con vào lúc 11h00, Chủ nhật ngày 21/10/2018 tại Tầng 4, KS Sahul, 684 Minh Khai, Q.Hai Bà Trưng, Hà Nội ạ! (cạnh Times City)
P/s: Nhà con tổ chức 21/10 tại Hà Nội & 26/10 tại Sài Gòn ạ!",567112096,2018-10-14 17:00:00,26,1,141,168,[],[],[],gia đình minh khôi kính mời các cô dì chú bác ông bà ngoài hà nội thanh hóa tới chung vui cùng gia đình con vào lúc chủ nhật ngày tại tầng ks sahul minh khai q hai bà trưng hà nội ạ cạnh times city p s nhà con tổ chức tại hà nội tại sài gòn ạ,9.663231914893618
567112096_10155626217102097,,567112096,2018-10-14 17:00:00,2,0,29,31,[],[],[],,0.0
567112096_10155625678827097,"Hà Nội ơi, 17 gặp lại nhé ❤️",567112096,2018-10-14 17:00:00,6,0,160,166,['❤'],[],[],hà nội ơi gặp lại nhé,0.248
567112096_10155624461957097,"Hôm nay, và tại đây ❤️❤️❤️",567112096,2018-10-13 17:00:00,16,3,118,137,"['❤', '❤', '❤']",[],[],hôm nay và tại đây,0.1984
567112096_10155623541662097,"Quả này là quả gì
Xin thưa rằng quả khế
Ăn vào thì nó làm sao
Ăn vào chua thật là chua 🤗
#MK_353days",567112096,2018-10-13 17:00:00,9,0,121,130,['🤗'],['MK_353days'],[],quả này là quả gì xin thưa rằng quả khế ăn vào thì nó làm sao ăn vào chua thật là chua,6.181909523809524
567112096_10155622037602097,"Đẹp trai là phải như Anh nhé!
Kênh cũng đẹp!
Khóc cũng đẹp!
Đó là Anh đang sốt, nhõng nhẽo á, chứ A mà khỏe thì Macaulay Culkin cũng xê ra 🐥🐥🐥
Anh có tuổi đến nơi rồi, tiền đầy túi, tình đầy tim, các em xếp hàng đi, Mẹ anh duyệt hết 🐓🐓🐓
P/s: Đây là lý do mọi người đi đâu hay hỏi mẹ MK “Em thích gì, C thích gì?” để mua quà, mẹ MK luôn trả lời “Kg thích gì, chẳng thiếu gì nữa!” Vì mẹ đã có cục vàng cưng cưng vậy rồi nè!",567112096,2018-10-12 17:00:00,39,1,223,263,"['🐥', '🐥', '🐥', '🐓', '🐓', '🐓']",[],[],đẹp trai là phải như anh nhé kênh cũng đẹp khóc cũng đẹp đó là anh đang sốt nhõng nhẽo á chứ a mà khỏe thì macaulay culkin cũng xê ra anh có tuổi đến nơi rồi tiền đầy túi tình đầy tim các em xếp hàng đi mẹ anh duyệt hết p s đây là lý do mọi người đi đâu hay hỏi mẹ mk em thích gì c thích gì để mua quà mẹ mk luôn trả lời kg thích gì chẳng thiếu gì nữa vì mẹ đã có cục vàng cưng cưng vậy rồi nè,10.752847252747253
567112096_10155621630857097,"Kg trả cát-sê cho anh thì đừng hòng A hợp tác nha!
Trứng à, A xơi trứng luôn nhá 🐥🐥🐥",567112096,2018-10-12 17:00:00,27,0,194,221,"['🐥', '🐥', '🐥']",[],[],kg trả cát sê cho anh thì đừng hòng a hợp tác nha trứng à a xơi trứng luôn nhá,9.792633333333333
567112096_10155619508127097,,567112096,2018-10-11 17:00:00,2,1,31,34,[],[],[],,0.0
567112096_10155617697992097,"VINH DỰ CỦA TRƯỜNG SƠN MEDIA
Cơ hội 10 năm mới có 1 lần 🤗🤗🤗
Năm 2017, Hội Nữ trí thức Việt Nam (NTTVN) - tổ chức thành viên của Hội Liên hiệp Phụ nữ Việt Nam (HLHPNVN) vinh dự được Mạng lưới các nhà nữ khoa học và công nghệ khu vực châu Á - Thái Bình Dương (APNN) bầu chọn đăng cai tổ chức Hội nghị APNN với mục đích thúc đẩy quan hệ hợp tác giữa các nhà khoa học nữ của Việt Nam với các nhà khoa học nữ trong khu vực và trên thế giới, nâng cao vị thế của nữ trí thức Việt Nam trên trường quốc tế; đồng thời, qua việc tổ chức Hội nghị để quảng bá hình ảnh đất nước và con người Việt Nam với bạn bè quốc tế.
Một sự kiện vô cùng ý nghĩa để chào mừng Ngày Doanh nhân Việt Nam 13/10 và Ngày Phụ nữ Việt Nam 20/10.
Trong khuôn khổ của Hội nghị APNN (Asia & Pacific Nations Network), với chất lượng từ những chương trình đã thực hiện, Công ty Cổ phần Trường Sơn Media #TruongSonMedia vinh dự được giao tổ chức Đêm Gala chào mừng Hội nghị APNN tại Thủ đô Hà Nội với sự quy tụ của 450 khách VIP gồm có:
- 80 Lãnh sự, Tùy viên và VIP từ 15 lãnh sự quán các nước đặt tại Việt Nam.
- 50 lãnh đạo Nhà nước.
- 100 đại biểu là các nữ lãnh đạo trí thức từ 15 nước châu Á - Thái Bình Dương.
- 50 đại biểu từ Trung ương Hội Liên hiệp Phụ nữ Việt Nam.
- 100 đại biểu là các nhà lãnh đạo trí thức, VIP của Việt Nam.
- 50 doanh nhân nổi tiếng của Việt Nam.
Đặc biệt, trong sự kiện, các lãnh đạo sẽ trao 20 Cúp #Sen_Vàng_Đất_Việt cho 20 nữ lãnh đạo trí thức xuất sắc của Việt Nam, được xét duyệt hồ sơ từ Hội LHPNVN.
Ngoài các nữ lãnh đạo được mời đến tôn vinh, Trường Sơn Media được tiêu chuẩn 50 suất mời đại biểu đến dự chương trình. Anh chị em ai quan tâm có thể inbox đăng ký nhận vé mời nhé!
Timeline của Gala:
- 17h30-18h30: Đón khách, Teabreak
- 18h30: Khai mạc chương trình, tuyên bố lý do, giới thiệu đại biểu, nghi thức chào mừng với tiết mục múa khai mạc và đàn dây độc đáo.
- 19h00: Trao 20 Cúp Sen Vàng Đất Việt.
- 19h15: Tiệc chiêu đãi
- 19h30: Các tiết mục thời trang áo dài, thời trang thiếu nhi và văn nghệ của các nghệ sỹ nổi tiếng và các doanh nhân. Xin cảm ơn Nghệ sỹ ghita Thien An Bui và doanh nhân Phạm Xuân Thụy đã nhận lời tham gia chương trình.
Xin cảm ơn Thương hiệu mỹ phẩm Kosxu - (bà Phạm Thị Thu Hương đại diện tại Việt Nam) đã tài trợ chương trình!
Cảm ơn 2 thương hiệu thời trang Hương Queen và Ruby's Midu của 2 em Thanh Hương Bùi & Quynh Pham đã đồng hành!
Hẹn cả nhà 17h00 ngày 19/10/2018 tại CWD Hotel - Trung tâm Phụ nữ và Phát triển, 20 Thụy Khuê, Tây Hồ, Hà Nội nhé!
🌻 ĐÂY CHÍNH LÀ “TRÁI NGỌT”, ghi nhận những nỗ lực của Trường Sơn Media trong việc tại nên “Thương hiệu”: Cứ Trường Sơn Media tổ chức sự kiện là đảm bảo chương trình uy tín, chất lượng, trang trọng, đẳng cấp! ✌️✌️✌️
P/s: E cần xin tài trợ thêm cho chương trình ạ ❤️❤️❤️",567112096,2018-10-10 17:00:00,34,6,114,154,"['🤗', '🤗', '🤗', '🌻', '✌', '✌', '✌', '❤', '❤', '❤']","['TruongSonMedia', 'Sen_Vàng_Đất_Việt']",[],vinh dự của trường sơn media cơ hội năm mới có lần năm hội nữ trí thức việt nam nttvn tổ chức thành viên của hội liên hiệp phụ nữ việt nam hlhpnvn vinh dự được mạng lưới các nhà nữ khoa học và công nghệ khu vực châu á thái bình dương apnn bầu chọn đăng cai tổ chức hội nghị apnn với mục đích thúc đẩy quan hệ hợp tác giữa các nhà khoa học nữ của việt nam với các nhà khoa học nữ trong khu vực và trên thế giới nâng cao vị thế của nữ trí thức việt nam trên trường quốc tế đồng thời qua việc tổ chức hội nghị để quảng bá hình ảnh đất nước và con người việt nam với bạn bè quốc tế một sự kiện vô cùng ý nghĩa để chào mừng ngày doanh nhân việt nam và ngày phụ nữ việt nam trong khuôn khổ của hội nghị apnn asia pacific nations network với chất lượng từ những chương trình đã thực hiện công ty cổ phần trường sơn media vinh dự được giao tổ chức đêm gala chào mừng hội nghị apnn tại thủ đô hà nội với sự quy tụ của khách vip gồm có lãnh sự tùy viên và vip từ lãnh sự quán các nước đặt tại việt nam lãnh đạo nhà nước đại biểu là các nữ lãnh đạo trí thức từ nước châu á thái bình dương đại biểu từ trung ương hội liên hiệp phụ nữ việt nam đại biểu là các nhà lãnh đạo trí thức vip của việt nam doanh nhân nổi tiếng của việt nam đặc biệt trong sự kiện các lãnh đạo sẽ trao cúp cho nữ lãnh đạo trí thức xuất sắc của việt nam được xét duyệt hồ sơ từ hội lhpnvn ngoài các nữ lãnh đạo được mời đến tôn vinh trường sơn media được tiêu chuẩn suất mời đại biểu đến dự chương trình anh chị em ai quan tâm có thể inbox đăng ký nhận vé mời nhé timeline của gala đón khách teabreak khai mạc chương trình tuyên bố lý do giới thiệu đại biểu nghi thức chào mừng với tiết mục múa khai mạc và đàn dây độc đáo trao cúp sen vàng đất việt tiệc chiêu đãi các tiết mục thời trang áo dài thời trang thiếu nhi và văn nghệ của các nghệ sỹ nổi tiếng và các doanh nhân xin cảm ơn nghệ sỹ ghita thien an bui và doanh nhân phạm xuân thụy đã nhận lời tham gia chương trình xin cảm ơn thương hiệu mỹ phẩm kosxu bà phạm thị thu hương đại diện tại việt nam đã tài trợ chương trình cảm ơn thương hiệu thời trang hương queen và ruby s midu của em thanh hương bùi quynh pham đã đồng hành hẹn cả nhà ngày tại cwd hotel trung tâm phụ nữ và phát triển thụy khuê tây hồ hà nội nhé đây chính là trái ngọt ghi nhận những nỗ lực của trường sơn media trong việc tại nên thương hiệu cứ trường sơn media tổ chức sự kiện là đảm bảo chương trình uy tín chất lượng trang trọng đẳng cấp p s e cần xin tài trợ thêm cho chương trình ạ,25.64355396825397
567112096_10155622315772097,,567112096,2018-10-12 17:00:00,0,0,0,0,[],[],[],,0.0
567112096_10155617236967097,,567112096,2018-10-10 17:00:00,6,1,50,57,[],[],[],,0.0
567112096_10155617235887097,,567112096,2018-10-10 17:00:00,2,1,31,34,[],[],[],,0.0
567112096_10155617238702097,,567112096,2018-10-10 17:00:00,4,0,49,53,[],[],[],,0.0
567112096_10155617236417097,,567112096,2018-10-10 17:00:00,2,0,45,47,[],[],[],,0.0
567112096_10155617236432097,,567112096,2018-10-10 17:00:00,6,0,28,34,[],[],[],,0.0
567112096_10155617235862097,,567112096,2018-10-10 17:00:00,7,0,42,49,[],[],[],,0.0
567112096_10155617238397097,,567112096,2018-10-10 17:00:00,10,0,32,42,[],[],[],,0.0
567112096_10155615703387097,"Thử hỏi trên thế gian có đứa trẻ 1 tuổi nào giờ này còn sục sạo, cười khanh khách kg? Vừa nói xong bạn ấy lại vồ lấy mẹ cạp cạp 🤩",567112096,2018-10-09 17:00:00,7,0,66,73,['🤩'],[],[],thử hỏi trên thế gian có đứa trẻ tuổi nào giờ này còn sục sạo cười khanh khách kg vừa nói xong bạn ấy lại vồ lấy mẹ cạp cạp,9.177253846153846
567112096_10155613061847097,"Mùng 1 của Em là “Bông đè” (là duyệt bông in Kết Nối Doanh Nhân cho kịp 13/10 í 😉).
20/10 lại ra số nữa, ôi deadline 😜",567112096,2018-10-08 17:00:00,3,0,51,54,"['😉', '😜']",[],[],mùng của em là bông đè là duyệt bông in kết nối doanh nhân cho kịp í lại ra số nữa ôi deadline,9.189528571428571
567112096_10155612449352097,Tháng 11 này mẹ đưa MK & cả gđ đi nghỉ dưỡng thôi nhé! Cũng thấy đuối đuối rồi 😜. Phú Quốc welcome Minh Khôi nhỉ 💜,567112096,2018-10-08 17:00:00,3,0,61,64,"['😜', '💜']",[],[],tháng này mẹ đưa mk cả gđ đi nghỉ dưỡng thôi nhé cũng thấy đuối đuối rồi phú quốc welcome minh khôi nhỉ,9.941433333333332
567112096_10155610820067097,Gia đình mình bớt chút thời gian đến chung vui cùng con nha! ❤️❤️❤️,567112096,2018-10-07 17:00:00,4,0,70,74,"['❤', '❤', '❤']",[],[],gia đình mình bớt chút thời gian đến chung vui cùng con nha,0.5456
567112096_10155609986877097,"Lầu 1, sảnh Pearl, Adora Center - Trung tâm hội nghị yến tiệc lớn nhất Việt Nam tính đến thời điểm hiện tại.
Địa chỉ: 431 Hoàng Văn Thụ, P.4, Quận Tân Bình (ngay khúc rẽ Út Tịch), tha hồ chỗ đậu xe hơi kg cần suy nghĩ nhen cả nhà!
Note lịch 18h00 Thứ Sáu ngày 26/10
#Thôi_nôi_Minh_Khôi",567112096,2018-10-07 17:00:00,37,0,253,290,[],['Thôi_nôi_Minh_Khôi'],[],lầu sảnh pearl adora center trung tâm hội nghị yến tiệc lớn nhất việt nam tính đến thời điểm hiện tại địa chỉ hoàng văn thụ p quận tân bình ngay khúc rẽ út tịch tha hồ chỗ đậu xe hơi kg cần suy nghĩ nhen cả nhà note lịch thứ sáu ngày,9.906441463414634
567112096_10155609741082097,"Nhanh vậy ư?
Lại chỉ còn có 10 ngày đến Sen Vàng Đất Việt rồi!
Cùng đếm ngược nhé!
Bật mí những gương mặt đã được ký duyệt Top 20 Sen Vàng Đất Việt nhen!
1. Connecting Lady Nguyen Thu Anh
2.Hoa hậu Nhân ái, CEO Bichthu Nguyen
3.Hoa hậu Đại sứ Doanh nhân Toàn năng châu Á Nguyen Thu Trang
4. Á hậu Doanh nhân Toàn năng châu Á Phạm Thị Cúc
5.Top 10 Nữ doanh nhân Sắc Tâm Tài Phùng Thị Thu Nga
6.Hoa hậu Trí tuệ Ngô Tuyến
7.Nữ doanh nhân Sắc Tâm Tài Nguyễn Linh
...",567112096,2018-10-07 17:00:00,9,2,127,138,[],[],[],nhanh vậy ư lại chỉ còn có ngày đến sen vàng đất việt rồi cùng đếm ngược nhé bật mí những gương mặt đã được ký duyệt top sen vàng đất việt nhen connecting lady nguyen thu anh hoa hậu nhân ái ceo bichthu nguyen hoa hậu đại sứ doanh nhân toàn năng châu á nguyen thu trang á hậu doanh nhân toàn năng châu á phạm thị cúc top nữ doanh nhân sắc tâm tài phùng thị thu nga hoa hậu trí tuệ ngô tuyến nữ doanh nhân sắc tâm tài nguyễn linh,11.976889473684212
567112096_10155608399227097,"CHECK LIST tuần 8-14/10:
- Gửi thiệp Sen Vàng Đất Việt cho 80 khách đại biểu tại Việt Nam.
- Lên kịch bản, book nhân sự liên quan cho SVĐV.
- Duyệt bông in KNDN 2 chuyên đề 13/10 và 20/10.
- Lên danh sách khách mời thôi nôi MK.
- Chụp hình, làm clip cho MK.
- Chọn nhà hàng, thực đơn.
- 12/10: bay về trong ngày dự kỷ niệm 2 năm thành lập Cty Tiến Thịnh.
- 14-15/10: bay HN dự HWLN.
Lịch chồng lịch, nên E lỡ hẹn hò với ai thì nhắc E dùm nhé!
Caption cho hình: Bữa kêu “chạy sút quần”, có người bảo “Thấy mặc quần hồi nào mà sút”, đây nhá, bằng chứng là tui có mặc quần 😀😀😀
Sa mạc Sahara, Dubai 4/2018 😇",567112096,2018-10-06 17:00:00,11,0,176,187,"['😀', '😀', '😀', '😇']",[],[],check list tuần gửi thiệp sen vàng đất việt cho khách đại biểu tại việt nam lên kịch bản book nhân sự liên quan cho svđv duyệt bông in kndn chuyên đề và lên danh sách khách mời thôi nôi mk chụp hình làm clip cho mk chọn nhà hàng thực đơn bay về trong ngày dự kỷ niệm năm thành lập cty tiến thịnh bay hn dự hwln lịch chồng lịch nên e lỡ hẹn hò với ai thì nhắc e dùm nhé caption cho hình bữa kêu chạy sút quần có người bảo thấy mặc quần hồi nào mà sút đây nhá bằng chứng là tui có mặc quần sa mạc sahara dubai,12.0703
567112096_10155607898592097,"Chàng trai quốc dân của ba Thúc Hoàng - mẹ Nguyen Thi Minh Thuy hẹn gặp cả nhà 18h00 thứ 6 ngày 26/10 tại The Adora Center - 431 Hoàng Văn Thụ, P4, Q. Tân Bình, TP.HCM nhen!
Mẹ con sẽ gửi thư mời các cô, dì, chú, bác sau khi mọi người confirm có thể đến với con ạ ❤️
#Thôi_nôi_Minh_Khôi",567112096,2018-10-06 17:00:00,36,1,270,307,['❤'],['Thôi_nôi_Minh_Khôi'],[],chàng trai quốc dân của ba thúc hoàng mẹ nguyen thi minh thuy hẹn gặp cả nhà thứ ngày tại the adora center hoàng văn thụ p q tân bình tp hcm nhen mẹ con sẽ gửi thư mời các cô dì chú bác sau khi mọi người confirm có thể đến với con ạ,9.881394117647059
567112096_10155607739042097,"Chúc mừng Connecting Lady Nguyen Thu Anh - Giám đốc vùng BNI Việt Nam, nữ lãnh đạo trí thức đầu tiên được duyệt hồ sơ trao Cúp Top 20 Sen Vàng Đất Việt 2018.
Hẹn gặp chị 19/10 này tại Thủ đô nhé!
P/s: Thiết kế demo thôi nha C 😉 Thực tế đẹp chuẩn hơn nhiều 😘
#SenVangDatViet
#TruongSonMedia",567112096,2018-10-06 17:00:00,8,0,146,154,"['😉', '😘']","['SenVangDatViet', 'TruongSonMedia']",[],chúc mừng connecting lady nguyen thu anh giám đốc vùng bni việt nam nữ lãnh đạo trí thức đầu tiên được duyệt hồ sơ trao cúp top sen vàng đất việt hẹn gặp chị này tại thủ đô nhé p s thiết kế demo thôi nha c thực tế đẹp chuẩn hơn nhiều,10.543020930232558
567112096_10155607587082097,"Cuối tuần làm việc, thi thoảng ngắm chàng trai sắp có tuổi của Mẹ, có thêm động lực 😘
#MK346days",567112096,2018-10-06 17:00:00,4,0,194,198,['😘'],['MK346days'],[],cuối tuần làm việc thi thoảng ngắm chàng trai sắp có tuổi của mẹ có thêm động lực,5.433166666666667
567112096_10155607427862097,Bưởi sạch nha nhà mình! Chị mình bán nè!,567112096,2018-10-06 17:00:00,1,0,118,119,[],[],[],bưởi sạch nha nhà mình chị mình bán nè,5.837344444444444
567112096_10155607405477097,"Vì lý do tháng 10 có 2 ngày đặc biệt nên Kết Nối Doanh Nhân sẽ ra 2 kỳ chuyên đề Ngày Doanh nhân Việt Nam 13/10 và ngày Phụ nữ Việt Nam ngày 20/10 nhé cả nhà!
Cùng ngắm 2 Hoa hậu của TSM, ai sẽ lên bìa số nào đây nè?
P/s: Ơ, sao mà thú vị thật, 2 Hoa hậu của tui rủ nhau làm sui đi nha! Nàng Lam Paula thì 3 hoàng tử, nàng Paris Vu thì 3 công chúa! Gọi là DUYÊN đây mà!
#KetNoiDoanhNhan
#NgayDoanhnhanVietNam
#NgayPhunuVietNam",567112096,2018-10-06 17:00:00,18,1,206,225,[],"['KetNoiDoanhNhan', 'NgayDoanhnhanVietNam', 'NgayPhunuVietNam']",[],vì lý do tháng có ngày đặc biệt nên kết nối doanh nhân sẽ ra kỳ chuyên đề ngày doanh nhân việt nam và ngày phụ nữ việt nam ngày nhé cả nhà cùng ngắm hoa hậu của tsm ai sẽ lên bìa số nào đây nè p s ơ sao mà thú vị thật hoa hậu của tui rủ nhau làm sui đi nha nàng lam paula thì hoàng tử nàng paris vu thì công chúa gọi là duyên đây mà,10.027976470588236
567112096_10155607229252097,"20 Nữ lãnh đạo Trí thức Việt Nam sẽ nhận Bằng khen từ các tổ chức danh giá trong một ngày hội quy tụ 300 nữ lãnh đạo của 15 nước châu Á - Thái Bình Dương. Bằng khen được trao bởi:
- Chủ tịch Mạng lưới Nữ trí thức khoa học công nghệ Thế giới
- Chủ tịch Hội Liên hiệp Phụ nữ Việt Nam
- Chủ tịch Hội Nữ Trí thức Việt Nam.
Và Đêm vinh danh sẽ gọi tên ai đây?
Điều kiện: DN phải tốt nghiệp Đại học.
#Asia_Pacific_Nations_Network
#Top20_SenVangDatViet
#TruongSonMedia",567112096,2018-10-06 17:00:00,19,1,161,181,[],"['Asia_Pacific_Nations_Network', 'Top20_SenVangDatViet', 'TruongSonMedia']",[],nữ lãnh đạo trí thức việt nam sẽ nhận bằng khen từ các tổ chức danh giá trong một ngày hội quy tụ nữ lãnh đạo của nước châu á thái bình dương bằng khen được trao bởi chủ tịch mạng lưới nữ trí thức khoa học công nghệ thế giới chủ tịch hội liên hiệp phụ nữ việt nam chủ tịch hội nữ trí thức việt nam và đêm vinh danh sẽ gọi tên ai đây điều kiện dn phải tốt nghiệp đại học,8.14674827586207
567112096_10155605327057097,"Tạm ngưng xuất ngoại, 6 tháng 6 nước rồi! 2019 sẽ bắt đầu từ tháng 1 luôn cho đạt chỉ tiêu 12 nước 🤗",567112096,2018-10-05 17:00:00,10,0,160,170,['🤗'],[],[],tạm ngưng xuất ngoại tháng nước rồi sẽ bắt đầu từ tháng luôn cho đạt chỉ tiêu nước,6.485833333333334
